Date,Close,High,Low,Open,Volume,n-transactions,MKTCP,HRATE,DIFF,AVBLS
11/16/2019,8550.760742,8591.99707,8473.973633,8491.166016,16495389808,283468,1.53E+11,93582603.95,1.27E+13,1.171504054
11/17/2019,8577.975586,8727.789063,8500.967773,8549.470703,18668638897,264370,1.53E+11,97376493.3,1.27E+13,1.108507481
11/18/2019,8309.286133,8653.280273,8273.573242,8573.980469,21579470673,304671,1.52E+11,88524084.81,1.27E+13,1.019047664
11/19/2019,8206.145508,8408.516602,8099.963379,8305.134766,21083613816,327630,1.47E+11,92950289.06,1.27E+13,1.143817435
11/20/2019,8027.268066,8237.240234,8010.511719,8203.613281,20764300437,321086,1.47E+11,89788714.6,1.27E+13,1.025924303
11/21/2019,7642.75,8110.098145,7597.381836,8023.644531,22514243371,323954,1.37E+11,87143254.96,1.28E+13,1.214479803
11/22/2019,7296.577637,7697.382813,6936.706543,7643.569336,34242315785,310539,1.32E+11,85127203.65,1.30E+13,1.250728333
11/23/2019,7397.796875,7442.258789,7151.417969,7296.164551,21008924418,306424,1.30E+11,111568229,1.30E+13,0.841518728
11/24/2019,7047.916992,7408.577148,7029.289063,7398.633789,30433517289,267368,1.27E+11,84482300.6,1.30E+13,0.875593328
11/25/2019,7146.133789,7319.856934,6617.166992,7039.977051,42685231262,279470,1.30E+11,80612882.25,1.30E+13,1.076081424
11/26/2019,7218.371094,7320.230469,7098.572266,7145.15918,21129505542,321310,1.29E+11,78678173.07,1.30E+13,1.254087262
11/27/2019,7531.663574,7619.693359,6974.174316,7220.880859,23991412764,317597,1.37E+11,89641525.06,1.30E+13,1.185653101
11/28/2019,7463.105957,7730.072754,7454.121582,7536.820313,19050116751,309623,1.37E+11,105119198.5,1.30E+13,0.873442442
11/29/2019,7761.243652,7781.179688,7460.756348,7466.727051,19709695456,311290,1.40E+11,87706815.89,1.30E+13,1.055517757
11/30/2019,7569.629883,7836.102051,7515.849609,7764.057129,17158194786,277458,1.35E+11,81257785.31,1.30E+13,1.070562587
12/1/2019,7424.29248,7571.616211,7291.341797,7571.616211,18720708479,274621,1.32E+11,89641525.06,1.30E+13,0.870622964
12/2/2019,7321.988281,7474.818848,7233.399414,7424.036133,17082040706,314730,1.32E+11,93510943.41,1.30E+13,1.019306228
12/3/2019,7320.145508,7418.858887,7229.356934,7323.975586,14797485769,336512,1.32E+11,101894683.2,1.30E+13,0.961583019
12/4/2019,7252.034668,7539.784668,7170.922852,7320.125,21664240918,337284,1.35E+11,107698810.7,1.30E+13,0.934351653
12/5/2019,7448.307617,7743.431641,7232.676758,7253.241699,18816085231,311468,1.32E+11,93386357.5,1.30E+13,1.018665179
12/6/2019,7546.996582,7546.996582,7392.175293,7450.561523,18104466307,315386,1.36E+11,92816137.38,1.29E+13,1.059103821
12/7/2019,7556.237793,7589.95166,7525.711426,7547.265625,15453520564,285284,1.36E+11,99217250.3,1.29E+13,0.865809871
12/8/2019,7564.345215,7634.606445,7476.091309,7551.338867,15409908086,278853,1.36E+11,94736471.25,1.29E+13,0.83522775
12/9/2019,7400.899414,7618.091797,7365.985352,7561.79541,17872021272,313629,1.33E+11,94736471.25,1.29E+13,1.089033696
12/10/2019,7278.119629,7424.022949,7246.043945,7397.134277,18249031195,320064,1.31E+11,94736471.25,1.29E+13,1.106342622
12/11/2019,7217.427246,7324.15625,7195.527344,7277.197754,16350490689,291248,1.30E+11,84494690.58,1.29E+13,1.195490902
12/12/2019,7243.134277,7266.639648,7164.741211,7216.73877,18927080224,311795,1.31E+11,85134801.87,1.29E+13,1.095938008
12/13/2019,7269.68457,7293.560547,7227.122559,7244.662109,17125736940,322888,1.31E+11,97296916.42,1.29E+13,0.990434309
12/14/2019,7124.673828,7308.836426,7097.208984,7268.902832,17137029730,293496,1.28E+11,96656805.13,1.29E+13,0.902877417
12/15/2019,7152.301758,7181.075684,6924.375977,7124.239746,16881129804,263441,1.29E+11,79373800.24,1.29E+13,1.12013029
12/16/2019,6932.480469,7171.168945,6903.682617,7153.663086,20213265950,327085,1.24E+11,100497472.9,1.29E+13,1.038496834
12/17/2019,6640.515137,6964.075195,6587.974121,6931.31543,22363804217,319254,1.19E+11,90255692.21,1.29E+13,1.314409858
12/18/2019,7276.802734,7324.984863,6540.049316,6647.698242,31836522778,314249,1.26E+11,85774913.16,1.29E+13,1.152717164
12/19/2019,7202.844238,7346.602539,7041.381836,7277.59082,25904604416,319555,1.29E+11,100622310.1,1.29E+13,1.013370414
12/20/2019,7218.816406,7257.921875,7086.124023,7208.636719,22633815180,332657,1.30E+11,100413779,1.29E+13,0.961809929
12/21/2019,7191.158691,7223.226074,7112.73584,7220.59375,19312552168,311118,1.29E+11,113287340.4,1.29E+13,0.756153597
12/22/2019,7511.588867,7518.033203,7167.179199,7191.188477,23134537956,281070,1.34E+11,108781593.9,1.29E+13,0.740650195
12/23/2019,7355.628418,7656.17627,7326.192383,7508.902344,27831788041,304845,1.36E+11,92045964.05,1.29E+13,1.037491643
12/24/2019,7322.532227,7535.716797,7269.528809,7354.393066,22991622105,290436,1.31E+11,80459758.79,1.29E+13,1.111658016
12/25/2019,7275.155762,7357.02002,7220.991211,7325.755859,21559505149,244666,1.29E+11,82390793,1.29E+13,0.889324688
12/26/2019,7238.966797,7388.302734,7200.386719,7274.799316,22787010034,296063,1.31E+11,107494237.7,1.29E+13,0.837857802
12/27/2019,7290.088379,7363.529297,7189.934082,7238.141113,22777360996,322204,1.31E+11,93333320.19,1.29E+13,1.017240097
12/28/2019,7317.990234,7399.041016,7286.905273,7289.03125,21365673026,298287,1.33E+11,95908032.47,1.29E+13,0.889533174
12/29/2019,7422.652832,7513.948242,7279.865234,7317.647461,22445257702,279925,1.34E+11,99770100.89,1.29E+13,0.787269123
12/30/2019,7292.995117,7454.824219,7276.308105,7420.272949,22874131672,324497,1.31E+11,106850559.7,1.29E+13,0.944622572
12/31/2019,7193.599121,7335.290039,7169.777832,7294.438965,21167946112,293447,1.30E+11,93333320.19,1.29E+13,0.982280848
1/1/2020,7200.174316,7254.330566,7174.944336,7194.89209,18565664997,251735,1.31E+11,112718458.5,1.30E+13,0.643639402
1/2/2020,6985.470215,7212.155273,6935.27002,7202.55127,20802083465,295567,1.26E+11,96717718.31,1.38E+13,1.012365064
1/3/2020,7344.884277,7413.715332,6914.996094,6984.428711,28111481032,316517,1.32E+11,115924073.7,1.38E+13,0.910629562
1/4/2020,7410.656738,7427.385742,7309.51416,7345.375488,18444271275,287215,1.33E+11,115238132.5,1.38E+13,0.79468356
1/5/2020,7411.317383,7544.49707,7400.535645,7410.45166,19725074095,287779,1.35E+11,111808426.1,1.38E+13,0.790838368
1/6/2020,7769.219238,7781.867188,7409.292969,7410.452148,23276261598,299146,1.37E+11,92602070.72,1.38E+13,1.12761063
1/7/2020,8163.692383,8178.21582,7768.227539,7768.682129,28767291327,344079,1.44E+11,120725662.6,1.38E+13,0.948405778
1/8/2020,8079.862793,8396.738281,7956.774414,8161.935547,31672559265,318019,1.46E+11,97403659.58,1.38E+13,1.063490894
1/9/2020,7879.071289,8082.295898,7842.403809,8082.295898,24045990466,322057,1.45E+11,107692778.5,1.38E+13,1.044869879
1/10/2020,8166.554199,8166.554199,7726.774902,7878.307617,28714583844,330734,1.47E+11,102205248.4,1.38E+13,1.120475946
1/11/2020,8037.537598,8218.359375,8029.64209,8162.190918,25521165085,309070,1.48E+11,111808426.1,1.38E+13,0.843840724
1/12/2020,8192.494141,8200.063477,8009.059082,8033.261719,22903438381,283136,1.48E+11,103577131,1.38E+13,0.825020881
1/13/2020,8144.194336,8197.788086,8079.700684,8189.771973,22482910688,291597,1.48E+11,98089600.84,1.38E+13,0.981562832
1/14/2020,8827.764648,8879.511719,8140.933105,8140.933105,44841784107,346953,1.61E+11,99607271.22,1.38E+13,1.21966529
1/15/2020,8807.010742,8890.117188,8657.1875,8825.34375,40102834650,332658,1.59E+11,110915119.4,1.48E+13,1.065171907
1/16/2020,8723.786133,8846.460938,8612.095703,8812.481445,31313981931,325947,1.58E+11,116791417.1,1.48E+13,0.983502176
1/17/2020,8929.038086,8958.12207,8677.316406,8725.209961,36372139320,323992,1.61E+11,116791417.1,1.48E+13,0.968857566
1/18/2020,8942.808594,9012.198242,8827.332031,8927.211914,32337772627,287237,1.62E+11,96958912.29,1.48E+13,0.955057818
1/19/2020,8706.245117,9164.362305,8620.080078,8941.445313,34217320471,283960,1.56E+11,110180582.2,1.48E+13,0.874760193
1/20/2020,8657.642578,8745.59082,8560.473633,8704.631836,26422375678,313661,1.57E+11,111649656.6,1.48E+13,0.991580941
1/21/2020,8745.894531,8755.706055,8544.520508,8658.991211,24097418512,315210,1.59E+11,112384193.8,1.48E+13,0.999786242
1/22/2020,8680.875977,8792.994141,8636.74707,8744.210938,22600204051,328586,1.58E+11,114587805.4,1.48E+13,1.058771763
1/23/2020,8406.515625,8687.74707,8333.637695,8680.650391,25770680779,329918,1.52E+11,116791417.1,1.48E+13,1.039634667
1/24/2020,8445.43457,8514.666992,8266.84082,8405.567383,24397913026,313887,1.54E+11,111649656.6,1.48E+13,1.032869612
1/25/2020,8367.847656,8458.453125,8296.21875,8440.119141,19647331549,285584,1.51E+11,120464103.2,1.48E+13,0.853311744
1/26/2020,8596.830078,8602.401367,8325.498047,8364.410156,22177678796,261247,1.56E+11,105038821.7,1.48E+13,0.825554923
1/27/2020,8909.819336,8977.726563,8597.308594,8597.308594,28647338393,279240,1.60E+11,94755300.65,1.48E+13,1.055952767
1/28/2020,9358.589844,9358.589844,8908.447266,8912.524414,34398744403,340052,1.65E+11,107321517,1.52E+13,1.204786908
1/29/2020,9316.629883,9406.431641,9269.467773,9357.470703,30682598115,340562,1.70E+11,123011831.7,1.55E+13,1.004575063
1/30/2020,9508.993164,9553.125977,9230.897461,9316.016602,32378792851,332558,1.74E+11,119936535.9,1.55E+13,1.007421212
1/31/2020,9350.529297,9521.706055,9230.776367,9508.313477,29432489719,334434,1.72E+11,110710648.5,1.55E+13,1.109039125
2/1/2020,9392.875,9439.323242,9313.239258,9346.357422,25922656496,303724,1.71E+11,116092416.2,1.55E+13,0.962483086
2/2/2020,9344.365234,9468.797852,9217.824219,9389.820313,30835736946,290879,1.71E+11,109941824.6,1.55E+13,1.012892266
2/3/2020,9293.521484,9540.37207,9248.633789,9344.683594,30934096509,331012,1.73E+11,113785944.3,1.55E+13,1.190776919
2/4/2020,9180.962891,9331.265625,9112.811523,9292.841797,29893183716,309190,1.67E+11,122243007.8,1.55E+13,1.194789614
2/5/2020,9613.423828,9701.299805,9163.704102,9183.416016,35222060874,315370,1.74E+11,122243007.8,1.55E+13,1.136838644
2/6/2020,9729.801758,9824.619141,9539.818359,9617.821289,37628823716,315370,1.75E+11,103791233,1.55E+13,1.136838644
2/7/2020,9795.943359,9834.716797,9726.00293,9726.00293,34522718159,334938,1.78E+11,106866528.8,1.55E+13,1.28319559
2/8/2020,9865.119141,9876.749023,9678.910156,9793.070313,35172043762,318363,1.79E+11,106866528.8,1.55E+13,1.116522115
2/9/2020,10116.67383,10129.43555,9850.392578,9863.894531,35807884663,317070,1.84E+11,117630064.1,1.55E+13,0.951914072
2/10/2020,9856.611328,10165.76563,9784.563477,10115.55957,39386548075,298104,1.79E+11,93796521.68,1.55E+13,1.199867254
2/11/2020,10208.23633,10210.05273,9729.334961,9855.891602,37648059389,365583,1.87E+11,114190850.9,1.55E+13,1.25871225
2/12/2020,10326.05469,10393.61133,10202.3877,10202.3877,43444303830,344615,1.89E+11,109742275.2,1.55E+13,1.1479745
2/13/2020,10214.37988,10457.62695,10116.16113,10323.96094,49356071373,340081,1.87E+11,108969442.3,1.55E+13,1.229481901
2/14/2020,10312.11621,10321.99609,10125.53418,10211.55078,43338264162,326078,1.88E+11,104332444.7,1.55E+13,1.090330081
2/15/2020,9889.424805,10341.55566,9874.427734,10313.85645,43865054831,322721,1.87E+11,109742275.2,1.55E+13,1.09961007
2/16/2020,9934.433594,10053.96875,9722.386719,9889.179688,43374780305,292236,1.78E+11,109742275.2,1.55E+13,0.93476688
2/17/2020,9690.142578,9938.81543,9507.637695,9936.560547,45998298413,341491,1.76E+11,121334769,1.55E+13,1.024710815
2/18/2020,10141.99609,10161.93555,9632.382813,9691.230469,47271023953,331050,1.76E+11,115924938.6,1.55E+13,1.122872727
2/19/2020,9633.386719,10191.67578,9611.223633,10143.79883,46992019710,334805,1.81E+11,108969442.3,1.55E+13,1.166272348
2/20/2020,9608.475586,9643.216797,9507.900391,9629.325195,44925260237,316626,1.75E+11,97376948.41,1.55E+13,1.2488265
2/21/2020,9686.441406,9723.014648,9589.743164,9611.782227,40930547513,338484,1.77E+11,119016270.3,1.55E+13,1.067097604
2/22/2020,9663.181641,9698.231445,9600.728516,9687.707031,35838025154,304597,1.77E+11,114379272.7,1.55E+13,0.94437023
2/23/2020,9924.515625,9937.404297,9657.791016,9663.318359,41185185761,285579,1.80E+11,109742275.2,1.55E+13,0.909322887
2/24/2020,9650.174805,9951.746094,9537.042969,9921.583008,45080496648,328890,1.75E+11,108969442.3,1.55E+13,1.141280163
2/25/2020,9341.705078,9652.737305,9305.021484,9651.3125,42515259129,334593,1.71E+11,111020255.7,1.55E+13,1.064563583
2/26/2020,8820.522461,9354.77832,8704.426758,9338.290039,50420050762,329967,1.60E+11,104700775.4,1.55E+13,1.163531007
2/27/2020,8784.494141,8932.892578,8577.199219,8825.09375,45470195695,338781,1.62E+11,113169220.5,1.55E+13,1.102625776
2/28/2020,8672.455078,8890.456055,8492.932617,8788.728516,44605450443,368590,1.57E+11,121637665.6,1.55E+13,1.082665158
2/29/2020,8599.508789,8775.631836,8599.508789,8671.212891,35792392544,342821,1.56E+11,107010351.4,1.55E+13,1.116271678
3/1/2020,8562.454102,8726.796875,8471.212891,8599.758789,35349164300,342821,1.56E+11,114708937.8,1.55E+13,1.116271678
3/2/2020,8869.669922,8921.308594,8532.630859,8563.264648,42857674409,342821,1.62E+11,117788372.4,1.55E+13,1.116271678
3/3/2020,8787.786133,8901.598633,8704.990234,8865.387695,42386715821,342324,1.59E+11,117788372.4,1.55E+13,1.144225732
3/4/2020,8755.246094,8843.366211,8712.431641,8788.541992,34746706368,358745,1.60E+11,128566393.4,1.55E+13,1.226066102
3/5/2020,9078.762695,9142.054688,8757.253906,8760.285156,39698054597,349529,1.67E+11,125486958.8,1.55E+13,0.999121178
3/6/2020,9122.545898,9167.695313,9032.079102,9078.308594,40826885651,338383,1.66E+11,119328089.6,1.55E+13,1.073488897
3/7/2020,8909.954102,9163.220703,8890.744141,9121.600586,36216930370,313312,1.66E+11,120867806.9,1.55E+13,0.90962293
3/8/2020,8108.116211,8914.34375,8105.25293,8908.206055,39973102121,302694,1.51E+11,121637665.6,1.55E+13,0.869396677
3/9/2020,7923.644531,8177.793457,7690.098145,8111.146484,46936995808,348211,1.43E+11,119877105.1,1.61E+13,1.14787998
3/10/2020,7909.729492,8136.945313,7814.763184,7922.146973,42213940994,329698,1.44E+11,108616241.4,1.66E+13,1.299547803
3/11/2020,7911.430176,7950.814453,7642.8125,7910.089844,38682762605,287492,1.42E+11,97919187.32,1.66E+13,1.20830879
3/12/2020,4970.788086,7929.116211,4860.354004,7913.616211,53980357243,349978,1.06E+11,124250397.3,1.66E+13,1.235116702
3/13/2020,5563.707031,5838.114746,4106.980957,5017.831055,74156772075,276798,1.01E+11,102856289.2,1.66E+13,1.296698272
3/14/2020,5200.366211,5625.226563,5125.069336,5573.077637,36154506008,279828,1.00E+11,105324840.1,1.66E+13,1.274480383
3/15/2020,5392.314941,5836.64502,5169.283203,5201.066895,33997889639,223230,96906347525,97919187.32,1.66E+13,1.113644857
3/16/2020,5014.47998,5385.229492,4575.35791,5385.229492,45368026430,270399,90765219550,97919187.32,1.66E+13,1.193453008
3/17/2020,5225.629395,5371.348633,4981.90918,5002.578125,38622642935,278326,97446038344,101210588.6,1.66E+13,1.231597098
3/18/2020,5238.438477,5331.833984,5069.335938,5227.11377,37878801016,231254,94716536063,82285031.36,1.66E+13,1.16499282
3/19/2020,6191.192871,6329.73584,5236.96875,5245.416504,51000731797,265689,1.14E+11,88044983.55,1.66E+13,1.306641869
3/20/2020,6198.77832,6844.261719,5865.781738,6191.653809,54442976103,284594,1.12E+11,89690684.18,1.66E+13,1.264478073
3/21/2020,6185.066406,6378.135254,5932.823242,6206.521484,42494390880,245896,1.14E+11,102033438.9,1.66E+13,1.108333782
3/22/2020,5830.254883,6359.697266,5823.713867,6185.558105,40099664740,209154,1.08E+11,104501989.8,1.66E+13,0.843088583
3/23/2020,6416.314941,6443.93457,5785.004395,5831.374512,46491916000,259816,1.14E+11,92159235.12,1.66E+13,1.160538375
3/24/2020,6734.803711,6789.022949,6411.066406,6436.642578,48221910672,278131,1.22E+11,108616241.4,1.66E+13,1.170288614
3/25/2020,6681.062988,6892.51123,6536.92627,6738.716797,44590107888,218176,1.21E+11,75702228.85,1.66E+13,1.125291511
3/26/2020,6716.44043,6735.463867,6590.962891,6675.170898,35319797642,292828,1.23E+11,112492821.4,1.41E+13,1.135452525
3/27/2020,6469.79834,6793.836426,6466.70166,6719.38916,34585598367,276546,1.22E+11,107197274.9,1.39E+13,1.110375026
3/28/2020,6242.193848,6467.500977,6117.837891,6467.253906,34885225901,240627,1.14E+11,93365368.43,1.39E+13,0.910426519
3/29/2020,5922.042969,6250.467285,5920.085938,6245.624512,28373690931,232820,1.08E+11,104430893.6,1.39E+13,0.769856338
3/30/2020,6429.841797,6517.195801,5903.234375,5925.538574,37101651525,276828,1.19E+11,101664512.3,1.39E+13,1.055633204
3/31/2020,6438.644531,6504.515137,6374.162109,6430.606445,32786468812,290227,1.18E+11,109963656.2,1.39E+13,1.025871107
4/1/2020,6606.776367,6612.57373,6202.373535,6437.319336,40346426266,281855,1.21E+11,105814084.2,1.39E+13,1.11369449
4/2/2020,6793.624512,7088.247559,6595.918457,6606.776367,47660646124,299176,1.24E+11,105814084.2,1.39E+13,1.115204471
4/3/2020,6733.387207,7003.220703,6673.335938,6797.396484,38976504903,278763,1.23E+11,91290582.46,1.39E+13,1.148502318
4/4/2020,6867.527344,6878.953613,6696.484863,6738.382813,33185988584,253274,1.24E+11,108580465.5,1.39E+13,1.077272732
4/5/2020,6791.129395,6883.414063,6715.929199,6862.537598,29510409856,240259,1.24E+11,121029181.3,1.39E+13,0.769681286
4/6/2020,7271.78125,7271.78125,6782.889648,6788.049805,46896904615,280470,1.33E+11,88524201.18,1.39E+13,1.164635859
4/7/2020,7176.414551,7427.939453,7136.714355,7273.644043,44243482668,312770,1.31E+11,116188014,1.39E+13,1.137403304
4/8/2020,7334.098633,7356.223633,7153.305664,7179.283203,37563249549,286563,1.35E+11,103061194.8,1.44E+13,1.116311861
4/9/2020,7302.089355,7341.448242,7179.094238,7337.966309,34815139178,286706,1.34E+11,112650577.8,1.47E+13,1.069383357
4/10/2020,6865.493164,7303.81543,6802.475098,7303.81543,43622840992,288585,1.25E+11,119234053.2,1.47E+13,0.900077294
4/11/2020,6859.083008,6926.069824,6789.920898,6867.44043,31222085946,247852,1.24E+11,116308064.1,1.47E+13,0.784763679
4/12/2020,6971.091797,7119.947266,6811.078125,6858.067871,35759567632,228529,1.28E+11,111919080.6,1.47E+13,0.80040198
4/13/2020,6845.037598,6965.616699,6668.259766,6965.616699,38619308647,288113,1.25E+11,125086031.2,1.47E+13,0.929310292
4/14/2020,6842.427734,6958.557129,6793.821289,6843.281738,34110434052,299391,1.26E+11,122891539.4,1.47E+13,0.988374018
4/15/2020,6642.109863,6928.664551,6633.402832,6845.561523,32288311031,310253,1.24E+11,123623036.7,1.47E+13,1.176886651
4/16/2020,7116.804199,7134.450684,6555.504395,6640.454102,46783242377,322903,1.29E+11,112650577.8,1.47E+13,1.111490403
4/17/2020,7096.18457,7167.183105,7050.332031,7116.552734,32513423567,284222,1.30E+11,92900151.84,1.47E+13,1.286230614
4/18/2020,7257.665039,7269.956543,7089.24707,7092.291504,32447188386,289134,1.33E+11,115576566.9,1.47E+13,1.150726076
4/19/2020,7189.424805,7280.521973,7167.054688,7260.922363,31311210215,251984,1.31E+11,111187583.3,1.47E+13,0.97585277
4/20/2020,6881.958496,7240.290527,6835.50293,7186.873535,37747113936,310810,1.24E+11,117771058.6,1.47E+13,1.049269988
4/21/2020,6880.323242,6934.551758,6834.442383,6879.78418,32589741511,310851,1.26E+11,115730561.6,1.56E+13,1.068249134
4/22/2020,7117.20752,7145.865723,6867.781738,6879.44043,33249153866,278755,1.31E+11,103923467.2,1.60E+13,1.031391221
4/23/2020,7429.724609,7491.785156,7081.594727,7121.306152,43500782316,329045,1.39E+11,112649865.2,1.60E+13,1.287894373
4/24/2020,7550.900879,7574.195801,7434.181641,7434.181641,34636526286,320055,1.38E+11,114236483.1,1.60E+13,1.273850389
4/25/2020,7569.936035,7641.36377,7521.672363,7550.48291,32941541447,280805,1.38E+11,107890011.8,1.60E+13,1.239612485
4/26/2020,7679.867188,7700.594238,7561.407715,7570.13916,33070154491,252833,1.40E+11,108683320.7,1.60E+13,1.072414613
4/27/2020,7795.601074,7795.601074,7679.418945,7679.418945,36162144725,311217,1.42E+11,111856556.3,1.60E+13,1.179406794
4/28/2020,7807.058594,7814.527344,7730.806641,7796.970215,33187959921,323475,1.42E+11,122169572.2,1.60E+13,1.215701039
4/29/2020,8801.038086,8871.753906,7786.049316,7806.712402,60201052203,331401,1.61E+11,115029792,1.60E+13,1.195938752
4/30/2020,8658.553711,9440.650391,8533.255859,8797.669922,66964629541,321972,1.60E+11,107096702.9,1.60E+13,1.268807178
5/1/2020,8864.766602,9048.023438,8667.763672,8672.782227,44068389997,340574,1.63E+11,111856556.3,1.60E+13,1.250539879
5/2/2020,8988.59668,9007.1875,8811.366211,8869.057617,40134388683,286773,1.64E+11,117409718.7,1.60E+13,1.341512074
5/3/2020,8897.46875,9167.78125,8830.97168,8983.614258,47101785174,281752,1.63E+11,133275896.9,1.60E+13,1.19645581
5/4/2020,8912.654297,8956.90625,8645.024414,8895.745117,45718796276,326098,1.64E+11,125342807.8,1.60E+13,1.086099006
5/5/2020,9003.070313,9062.415039,8856.827148,8912.832031,43148462663,329075,1.65E+11,126294576.8,1.61E+13,1.204144266
5/6/2020,9268.761719,9411.467773,8966.706055,9007.441406,49371886931,333395,1.71E+11,123288445.7,1.61E+13,1.210363383
5/7/2020,9951.518555,9992.664063,9138.322266,9261.895508,61112700562,341986,1.82E+11,117684425.4,1.61E+13,1.31399202
5/8/2020,9842.666016,9996.743164,9767.172852,9936.162109,51780748042,323625,1.84E+11,109678682.2,1.61E+13,1.274328599
5/9/2020,9593.896484,9913.863281,9580.644531,9840.90625,46566121841,312399,1.76E+11,108878107.9,1.61E+13,1.292073691
5/10/2020,8756.430664,9595.581055,8395.107422,9591.168945,63325279337,286789,1.61E+11,136097634.8,1.61E+13,1.246688794
5/11/2020,8601.795898,9033.470703,8374.323242,8755.535156,57119858802,305839,1.58E+11,125690168.6,1.61E+13,1.283646981
5/12/2020,8804.477539,8949.898438,8569.643555,8610.385742,42142717533,345215,1.61E+11,116883851.1,1.61E+13,1.279955788
5/13/2020,9269.987305,9317.878906,8805.387695,8805.387695,45558144023,296796,1.71E+11,95268344.37,1.61E+13,1.296750555
5/14/2020,9733.72168,9793.268555,9255.035156,9271.329102,56426907637,268750,1.80E+11,91265472.76,1.61E+13,1.323246377
5/15/2020,9328.197266,9755.828125,9261.398438,9734.291016,48158802327,310642,1.74E+11,100071790.3,1.61E+13,1.272443528
5/16/2020,9377.013672,9564.205078,9260.694336,9333.240234,36164766408,296555,1.72E+11,100872364.6,1.61E+13,1.262686357
5/17/2020,9670.739258,9823.001953,9349.545898,9374.929688,40084250663,236808,1.78E+11,81658580.89,1.61E+13,1.327792324
5/18/2020,9726.575195,9906.030273,9570.359375,9675.695313,41827139896,273723,1.79E+11,102473513.3,1.61E+13,1.352731383
5/19/2020,9729.038086,9836.047852,9539.624023,9727.063477,39254288955,274897,1.78E+11,92066047.08,1.61E+13,1.333283061
5/20/2020,9522.981445,9804.793945,9447.201172,9725.329102,36546239703,280037,1.76E+11,86971887.32,1.52E+13,1.327850148
5/21/2020,9081.761719,9555.242188,8869.930664,9522.740234,39326160532,298483,1.68E+11,98579623.7,1.51E+13,1.295657931
5/22/2020,9182.577148,9232.936523,9008.638672,9080.334961,29810773699,278784,1.69E+11,83529299.47,1.51E+13,1.297051252
5/23/2020,9209.287109,9302.501953,9118.108398,9185.0625,27727866812,269230,1.69E+11,89549429.17,1.51E+13,1.278850555
5/24/2020,8790.368164,9288.404297,8787.250977,9212.283203,32518803300,214530,1.66E+11,87291880.53,1.51E+13,1.41277356
5/25/2020,8906.93457,8951.005859,8719.667969,8786.107422,31288157264,265875,1.62E+11,94064526.43,1.51E+13,1.2793314
5/26/2020,8835.052734,8991.967773,8757.293945,8909.585938,29584186947,295782,1.62E+11,93312010.22,1.51E+13,1.307555581
5/27/2020,9181.017578,9203.320313,8834.157227,8837.380859,32740536902,292927,1.68E+11,103847237.2,1.51E+13,1.34352729
5/28/2020,9525.750977,9546.319336,9148.457031,9184.945313,34367073114,299910,1.74E+11,98579623.7,1.51E+13,1.281801489
5/29/2020,9439.124023,9573.666992,9379.338867,9528.355469,32896642044,280960,1.74E+11,95569558.86,1.51E+13,1.270912551
5/30/2020,9700.414063,9704.030273,9366.729492,9438.914063,32722975141,286046,1.75E+11,117392529,1.51E+13,1.245524103
5/31/2020,9461.058594,9700.34375,9432.296875,9700.105469,27773290299,258427,1.74E+11,112877431.7,1.51E+13,1.05190532
6/1/2020,10167.26856,10199.56543,9450.899414,9463.605469,35198901068,308312,1.90E+11,100837172.3,1.51E+13,1.269376455
6/2/2020,9529.803711,10182.34082,9460.571289,10162.97363,39137252109,304114,1.75E+11,97074591.28,1.51E+13,1.283667217
6/3/2020,9656.717773,9682.859375,9471.84668,9533.760742,25007459262,314000,1.76E+11,104599753.4,1.51E+13,1.282827432
6/4/2020,9800.636719,9887.610352,9525.24707,9655.854492,25921805072,318285,1.82E+11,108668660.7,1.45E+13,1.236471563
6/5/2020,9665.533203,9869.237305,9663.216797,9800.21582,23509628646,327082,1.78E+11,122192367.7,1.37E+13,1.042586804
6/6/2020,9653.679688,9773.431641,9591.024414,9664.904297,20438419222,284873,1.78E+11,133797229.5,1.37E+13,0.793185082
6/7/2020,9758.852539,9768.498047,9458.150391,9653.00293,25015250846,252368,1.80E+11,108539589.2,1.37E+13,0.861702465
6/8/2020,9771.489258,9782.306641,9675.885742,9760.063477,21486346312,317275,1.79E+11,110587506,1.37E+13,1.151651278
6/9/2020,9795.700195,9836.369141,9664.719727,9774.360352,23717842783,327074,1.80E+11,109222228.1,1.37E+13,1.176594881
6/10/2020,9870.094727,9908.896484,9728.291016,9794.119141,25706567601,325163,1.80E+11,111952783.8,1.37E+13,1.080857506
6/11/2020,9321.78125,9938.297852,9263.069336,9870.078125,30247143440,332490,1.72E+11,126288201.3,1.37E+13,1.382471195
6/12/2020,9480.84375,9540.46582,9285.851563,9320.69043,22610564515,318274,1.73E+11,111270144.9,1.37E+13,1.355473221
6/13/2020,9475.277344,9493.211914,9396.009766,9480.735352,17564322315,280181,1.73E+11,107856950.3,1.37E+13,1.067535646
6/14/2020,9386.788086,9482.270508,9347.59375,9477.553711,18991732746,275723,1.73E+11,116048617.4,1.37E+13,0.825322441
6/15/2020,9450.702148,9504.860352,8990.175781,9386.035156,26699704768,294468,1.74E+11,94204171.77,1.37E+13,1.129341761
6/16/2020,9538.024414,9579.430664,9400.445313,9454.266602,21565537209,340517,1.75E+11,106374812.7,1.43E+13,1.22310094
6/17/2020,9480.254883,9540.422852,9327.339844,9533.78418,20177709879,333547,1.73E+11,108283617.6,1.58E+13,1.271521826
